SalePrice,GrLivArea,LotArea,YearBuilt,OverallQual,BedroomAbvGr,FullBath,GarageArea,Neighborhood,HouseStyle,LotFrontage,MasVnrArea
117000,833,5400,1954,5,2,1,326,OldTown,1Story,90.0,0.0
318000,1734,12085,2007,8,3,2,928,NridgHt,1Story,93.0,328.0
184100,1419,7750,2002,8,3,2,527,Gilbert,SLvl,,0.0
130000,894,9764,1967,5,3,1,450,Sawyer,1Story,57.0,0.0
140000,1601,13825,1958,5,3,1,300,Sawyer,SLvl,85.0,0.0
133700,1040,7560,1959,5,3,1,286,NAmes,1Story,70.0,0.0
118400,1012,8263,1920,6,2,1,308,IDOTRR,1Story,59.0,0.0
212900,1552,10084,2005,7,3,2,782,CollgCr,1Story,84.0,196.0
112000,960,8926,1956,4,3,1,288,Edwards,1Story,,0.0
118000,698,9405,1947,5,2,1,0,Edwards,1Story,50.0,0.0
163900,1482,9125,1992,7,3,2,392,Gilbert,SLvl,,170.0
115000,1005,10434,1955,4,2,1,672,NAmes,1Story,60.0,0.0
174000,1555,3684,2007,7,2,2,660,Blmngtn,1Story,53.0,130.0
259000,1530,14572,2004,7,3,2,630,Gilbert,1Story,182.0,0.0
215000,1959,11796,2004,7,4,2,434,Gilbert,2Story,59.0,0.0
140000,936,7200,1980,5,2,1,672,OldTown,SFoyer,60.0,180.0
135000,1981,7804,1928,4,4,2,576,SWISU,1.5Fin,65.0,0.0
93500,974,10712,1991,5,3,1,0,Mitchel,1Story,63.0,0.0
117500,2210,9900,1880,6,5,2,205,OldTown,2Story,90.0,0.0
239500,2020,9828,1995,8,3,2,466,SawyerW,2Story,80.0,0.0
169000,1600,8773,1997,6,3,2,460,Gilbert,2Story,57.0,0.0
102000,986,6180,1926,6,2,1,180,BrkSide,1Story,60.0,0.0
119000,1252,9600,1950,6,3,1,288,NAmes,1.5Fin,80.0,0.0
94000,1020,6342,1875,5,2,1,0,Sawyer,1.5Fin,54.0,0.0
196000,1567,9819,1977,6,2,2,714,Mitchel,1Story,,0.0
144000,1167,8731,1920,5,3,1,495,BrkSide,1Story,98.0,0.0
139000,952,7350,1951,5,2,1,840,NAmes,1Story,60.0,0.0
197500,1868,10304,1976,5,4,2,484,NWAmes,2Story,,44.0
424870,2828,9965,2006,8,4,3,1052,CollgCr,2Story,77.0,340.0
80000,1006,9000,1959,5,3,1,0,Sawyer,1Story,,0.0
80000,924,12180,1941,4,2,1,280,Edwards,1.5Fin,60.0,0.0
149000,1576,6240,1928,5,3,1,225,BrkSide,1.5Fin,52.0,0.0
180000,1298,11200,1985,6,3,2,403,SawyerW,1Story,,85.0
174500,1564,12000,1941,7,3,1,234,Crawfor,2Story,75.0,0.0
116900,1111,5700,1926,7,2,1,288,OldTown,1.5Fin,,0.0
143000,1482,9000,1920,7,3,1,324,OldTown,2Story,50.0,0.0
124000,932,8280,1950,6,2,1,306,NAmes,1Story,57.0,0.0
149900,1466,17755,1959,5,3,1,528,Edwards,1Story,134.0,132.0
230000,1811,14115,1956,6,2,1,470,Crawfor,1Story,90.0,0.0
120500,816,5890,1930,6,2,1,432,IDOTRR,1Story,,0.0
201800,1820,13700,1965,7,4,1,492,NAmes,2Story,,288.0
218000,1437,10768,1976,5,3,2,528,Veenker,1Story,90.0,0.0
179900,1265,9350,1965,5,3,2,502,NAmes,SLvl,85.0,0.0
230000,1314,5001,2007,7,2,2,626,NridgHt,1Story,34.0,166.0
235128,1580,11932,2007,8,3,2,830,Somerst,1Story,92.0,186.0
185000,1876,9120,1974,6,4,2,540,NWAmes,2Story,76.0,270.0
146000,1456,2280,1978,6,3,2,440,NPkVill,2Story,24.0,0.0
224000,1640,14778,1954,6,3,1,924,Crawfor,1Story,,72.0
129000,894,8724,1968,5,3,1,450,Sawyer,1Story,109.0,0.0
108959,1258,12900,1969,4,0,0,400,Sawyer,SFoyer,60.0,0.0
194000,1432,16157,1978,5,2,1,588,Veenker,SLvl,,0.0
233170,1502,9541,2009,7,3,2,644,NridgHt,1Story,79.0,268.0
245350,1694,10475,2008,8,3,2,776,CollgCr,1Story,64.0,72.0
173000,1671,10852,2000,6,3,2,472,Gilbert,2Story,58.0,0.0
235000,2108,13728,1935,6,4,2,540,Edwards,2Story,120.0,0.0
625000,3627,35760,1995,10,4,3,807,NoRidge,2Story,118.0,1378.0
171000,1118,9880,1977,6,3,1,358,Mitchel,SLvl,76.0,0.0
163000,1261,9120,1958,6,3,1,433,NAmes,1Story,76.0,0.0
171900,1250,4017,2006,7,2,2,625,Somerst,2Story,35.0,0.0
200500,3086,18030,1946,5,3,3,0,ClearCr,1.5Fin,138.0,0.0
239000,2345,16560,1932,6,4,2,360,Crawfor,2Story,80.0,0.0
285000,2872,10678,1992,8,4,2,541,NoRidge,1.5Fin,85.0,337.0
119500,923,6951,1984,5,3,1,264,Mitchel,1Story,37.0,0.0
115000,1224,3950,1926,6,3,1,210,OldTown,1.5Fin,,0.0
154900,1343,7681,1921,5,3,1,186,Crawfor,1.5Fin,54.0,0.0
93000,1124,8335,1954,5,3,1,0,Edwards,1Story,77.0,0.0
250000,2514,11170,1990,7,4,2,693,Timber,2Story,,0.0
392500,1652,5587,2008,8,2,2,482,Crawfor,1Story,64.0,186.0
745000,4476,15623,1996,10,4,3,813,NoRidge,2Story,160.0,0.0
120000,1130,10800,1920,5,2,1,720,OldTown,1Story,60.0,0.0
186700,1572,35133,1963,5,3,1,995,Timber,1Story,50.0,226.0
104900,1221,9738,1924,5,4,1,392,Edwards,1.5Fin,60.0,0.0
95000,1699,10615,1900,3,3,2,420,OldTown,2Story,107.0,0.0
262000,1624,12461,1994,8,2,2,757,NoRidge,1Story,89.0,0.0
195000,1660,8935,2002,7,3,2,493,CollgCr,2Story,68.0,95.0
189000,1804,7500,1999,7,3,2,442,Gilbert,2Story,60.0,0.0
168000,1622,32463,1961,4,3,1,1356,Mitchel,1Story,,149.0
174000,1441,2645,1999,8,2,2,492,Somerst,2Story,24.0,456.0
125000,1472,9600,1925,5,3,1,250,OldTown,1.5Fin,60.0,0.0
165000,1224,4500,1999,6,2,2,402,Mitchel,1Story,,425.0
158000,1352,9364,1969,6,4,1,299,Sawyer,2Story,80.0,143.0
176000,1456,8029,2005,6,3,2,400,Gilbert,2Story,51.0,0.0
219210,1863,14054,2006,7,4,2,660,Gilbert,2Story,58.0,0.0
144000,1690,8850,1916,7,3,1,225,OldTown,2.5Unf,65.0,0.0
178000,1212,9100,2001,7,3,2,573,CollgCr,1Story,70.0,0.0
148000,1382,11235,1963,4,3,1,459,Sawyer,1Story,75.0,51.0
116050,864,9353,1970,4,3,1,280,NAmes,1Story,71.0,0.0
197900,1779,10400,1998,7,3,2,546,CollgCr,2Story,80.0,0.0
117000,1348,6000,1925,5,3,1,216,BrkSide,1.5Fin,50.0,0.0
213000,1630,9750,2000,7,3,2,451,CollgCr,1Story,75.0,171.0
153500,1074,10140,1975,5,3,1,495,NWAmes,1Story,78.0,0.0
271900,2196,14684,1990,7,3,2,701,SawyerW,1Story,90.0,234.0
107000,1056,8900,1966,4,2,1,384,SawyerW,1Story,,0.0
200000,1700,9135,2003,6,3,2,544,CollgCr,1Story,70.0,120.0
140000,1283,7763,1962,5,3,1,506,NAmes,1Story,70.0,0.0
290000,1660,10182,2006,8,3,2,500,Somerst,1Story,85.0,420.0
189000,1845,11218,1992,6,3,2,462,SawyerW,2Story,70.0,0.0
164000,1752,12134,1988,8,4,2,492,Gilbert,1.5Fin,152.0,0.0
113000,672,9340,1941,4,2,1,234,Edwards,1Story,50.0,0.0
145000,960,10246,1965,4,0,0,364,Sawyer,SLvl,,0.0
134500,999,10205,1962,5,3,1,300,NAmes,SFoyer,69.0,0.0
125000,894,7094,1966,5,3,1,384,Sawyer,1Story,99.0,0.0
112000,1902,8930,1978,6,4,2,539,Sawyer,1.5Fin,68.0,0.0
229456,1314,8640,2009,8,3,2,552,Somerst,1Story,72.0,72.0
80500,912,6240,1947,4,2,1,0,BrkSide,1.5Fin,52.0,0.0
91500,1218,1680,1971,6,3,1,0,BrDale,2Story,21.0,236.0
115000,912,7800,1964,5,2,1,288,NAmes,1Story,66.0,0.0
134000,1211,8250,1968,5,3,1,322,Sawyer,1Story,55.0,0.0
143000,1846,10496,1949,6,3,2,315,NAmes,1.5Fin,78.0,320.0
137900,2136,10680,1951,5,4,2,528,NAmes,1Story,89.0,44.0
184000,1490,15384,2004,7,3,2,388,Gilbert,2Story,60.0,0.0
145000,1138,10482,1958,6,3,1,264,NAmes,SLvl,65.0,63.0
214000,1933,14598,2007,6,4,2,668,Somerst,2Story,86.0,74.0
147000,912,8872,1965,5,2,1,576,NAmes,1Story,72.0,300.0
367294,1702,8769,2008,9,1,1,1052,NridgHt,1Story,65.0,766.0
127000,1507,7910,1960,5,4,2,404,NAmes,SLvl,70.0,0.0
190000,2620,18890,1977,5,4,2,600,Sawyer,1.5Fin,,1.0
132500,1190,7728,1962,5,3,1,540,NAmes,SLvl,70.0,120.0
101800,1224,9842,1962,4,2,2,462,NAmes,1Story,70.0,0.0
142000,1188,12160,1959,5,3,1,531,NAmes,1Story,,180.0
130000,1964,8525,1911,5,4,1,0,SWISU,2Story,55.0,0.0
138887,1784,13132,1914,5,4,1,180,Crawfor,2Story,96.0,0.0
175500,1626,2628,2003,7,2,2,474,NridgHt,2Story,36.0,106.0
195000,1948,12393,2004,7,4,2,434,CollgCr,2Story,41.0,0.0
142500,1141,13072,2005,6,3,1,484,SawyerW,1Story,63.0,0.0
265900,1484,9037,2006,8,2,2,472,Timber,1Story,64.0,32.0
224900,1768,8158,2003,7,3,2,543,CollgCr,2Story,65.0,252.0
248328,1689,9849,2007,7,3,2,954,Somerst,1Story,83.0,0.0
170000,1173,10625,1974,7,3,2,528,NWAmes,SFoyer,85.0,81.0
465000,2076,13891,2006,10,2,2,850,NridgHt,1Story,107.0,
230000,1517,11435,1929,8,3,1,400,Crawfor,2Story,,0.0
178000,1868,12090,1984,6,3,3,477,NWAmes,SLvl,78.0,74.0
186500,1553,8125,2005,7,3,2,615,Somerst,2Story,65.0,0.0
169900,1034,12328,1976,6,3,1,888,Mitchel,SLvl,,335.0
129500,2058,9600,1917,6,3,1,396,OldTown,2.5Unf,60.0,0.0
119000,988,7200,1950,5,3,1,276,NAmes,1Story,60.0,0.0
244000,2110,11160,1968,7,3,2,522,NAmes,1Story,93.0,0.0
171750,1405,3136,2003,7,2,2,478,NridgHt,1Story,,163.0
130000,874,9858,1968,5,3,1,288,Mitchel,1Story,62.0,0.0
294000,2167,17542,1974,7,3,2,518,Veenker,2Story,,0.0
165400,1656,6931,2003,7,3,2,397,Edwards,2Story,60.0,92.0
127500,1367,6240,1931,6,3,1,560,BrkSide,1.5Fin,52.0,0.0
301500,1987,14303,1994,8,2,2,691,NoRidge,1Story,91.0,554.0
99900,864,4060,1922,5,2,1,0,Edwards,1Story,56.0,0.0
190000,1166,9587,2005,7,2,2,400,Gilbert,SLvl,59.0,182.0
151000,1054,9750,1969,6,3,1,460,NAmes,1Story,65.0,0.0
181000,1675,24682,1999,6,3,2,502,Gilbert,2Story,,0.0
128900,1050,9600,1956,5,2,1,338,NAmes,1Story,80.0,0.0
161500,1788,11250,1957,4,5,1,304,ClearCr,1.5Fin,,0.0
180500,1824,13515,1919,6,3,1,520,BrkSide,2Story,60.0,0.0
181000,1337,4060,1998,6,2,2,511,NAmes,1Story,34.0,0.0
183900,1452,3735,1999,7,3,2,506,Somerst,2Story,35.0,218.0
122000,1889,10120,1910,7,4,1,308,OldTown,2.5Unf,60.0,0.0
378500,2018,13214,2008,9,3,2,746,Timber,1Story,89.0,0.0
381000,3447,14100,1935,8,4,3,1014,Crawfor,1.5Fin,,632.0
144000,1524,11344,1958,5,3,1,315,NAmes,1.5Fin,78.0,180.0
260000,1524,23595,1979,7,0,0,586,ClearCr,1Story,,0.0
185750,1489,9156,1968,6,3,2,462,NWAmes,1Story,,0.0
137000,935,13526,1965,5,3,1,288,Sawyer,1Story,,114.0
177000,1357,11512,1959,6,2,1,312,Edwards,SLvl,124.0,84.0
139000,1250,5362,1910,5,3,2,552,Crawfor,1.5Fin,53.0,0.0
137000,1920,11345,1948,5,4,2,400,NAmes,2Story,95.0,567.0
162000,1395,12936,1972,6,3,1,497,NWAmes,2Story,,0.0
197900,1724,17871,1967,6,3,1,480,NWAmes,SLvl,,359.0
237000,2031,9473,2002,8,3,2,577,CollgCr,2Story,75.0,
68400,1128,7500,1920,4,2,1,528,IDOTRR,1.5Fin,60.0,0.0
227000,1573,9808,2002,7,3,2,544,CollgCr,1Story,67.0,110.0
180000,1339,8049,1990,7,2,2,484,Timber,1Story,50.0,54.0
150500,1040,8800,1977,5,3,2,484,CollgCr,1Story,61.0,0.0
139000,1824,9400,1971,6,4,2,0,Mitchel,2Story,94.0,0.0
169000,2447,9638,1919,6,4,2,336,SWISU,1.5Fin,50.0,0.0
132500,1412,6000,1939,6,4,1,280,BrkSide,1.5Fin,50.0,0.0
143000,1328,9790,1963,6,3,1,528,NWAmes,1Story,,451.0
190000,1582,36500,1964,5,4,2,390,ClearCr,1Story,,621.0
278000,1659,5664,2000,8,2,2,499,StoneBr,1Story,40.0,0.0
281000,1970,11065,2006,8,3,2,753,NridgHt,2Story,86.0,788.0
180500,1152,14112,1964,5,3,1,484,NAmes,SLvl,,86.0
119500,1302,1680,1972,5,3,2,264,BrDale,2Story,21.0,268.0
107500,2372,6600,1892,5,4,2,432,OldTown,2Story,60.0,0.0
162900,1664,10140,1976,7,4,2,528,NWAmes,2Story,78.0,0.0
115000,864,8172,1955,5,2,1,572,Edwards,1Story,60.0,0.0
138500,1052,8400,1968,5,3,1,288,NAmes,1Story,70.0,168.0
155000,1128,8700,1963,5,3,2,525,NAmes,1Story,80.0,148.0
140000,1072,3675,2005,6,2,2,525,Edwards,SFoyer,35.0,82.0
160000,5642,63887,2008,10,3,2,1418,Edwards,2Story,313.0,796.0
154000,1246,7500,1959,5,3,1,305,NAmes,1Story,75.0,0.0
225000,1983,10762,1999,7,3,2,490,Gilbert,2Story,,344.0
177500,1494,7500,1942,6,3,1,213,Crawfor,2Story,,0.0
290000,2526,10120,1994,8,4,2,844,NoRidge,2Story,92.0,391.0
232000,1616,8688,2005,7,3,2,834,Somerst,1Story,73.0,228.0
130000,1708,3363,2004,7,3,2,380,Edwards,2Story,32.0,117.0
325000,1652,13173,2006,9,2,2,840,NridgHt,1Story,108.0,300.0
202500,1368,6955,2005,7,2,2,474,NridgHt,1Story,48.0,94.0
138000,990,8072,1994,5,3,1,480,CollgCr,1Story,60.0,0.0
147000,1122,12000,1948,5,2,1,528,OldTown,1Story,100.0,0.0
179200,1294,7153,1991,6,3,2,496,SawyerW,1Story,,88.0
335000,1902,17500,1959,7,3,2,567,Crawfor,1Story,100.0,0.0
203000,1274,8814,2005,7,3,2,508,CollgCr,1Story,68.0,80.0
302000,2810,9572,1990,8,4,2,750,NoRidge,2Story,,336.0
333168,2599,14774,1999,9,4,2,779,NoRidge,2Story,108.0,165.0
119000,948,8190,1954,4,3,1,280,Edwards,1Story,60.0,0.0
206900,2112,11075,1969,6,4,2,576,NAmes,2Story,85.0,0.0
295493,1630,10226,2008,8,3,2,860,CollgCr,1Story,61.0,270.0
208900,1352,4230,2006,7,2,2,466,Somerst,1Story,47.0,0.0
275000,1787,14781,2001,8,3,2,748,CollgCr,1Story,,178.0
111000,948,10215,1954,4,3,1,248,Edwards,1Story,75.0,132.0
156500,1478,8400,1957,6,3,1,442,NAmes,1Story,70.0,0.0
72500,720,6627,1949,3,2,1,287,BrkSide,1Story,,0.0
190000,1923,10186,1992,7,3,2,564,NoRidge,2Story,107.0,0.0
82500,708,5330,1940,4,2,1,0,BrkSide,1Story,50.0,0.0
147000,1795,9986,2006,8,2,2,895,Somerst,1Story,75.0,428.0
55000,796,3636,1922,4,2,1,0,IDOTRR,1Story,40.0,0.0
79000,774,4270,1931,3,3,1,0,Edwards,1Story,70.0,0.0
130500,816,6600,1982,5,3,1,264,Mitchel,1Story,60.0,0.0
256000,2792,10440,1920,6,5,2,520,OldTown,1.5Fin,60.0,0.0
176500,1632,9084,1998,7,3,2,462,Gilbert,2Story,63.0,0.0
227000,1588,10000,2006,8,3,2,825,Somerst,1Story,85.0,410.0
132500,954,10780,1976,5,3,1,576,CollgCr,SLvl,55.0,0.0
100000,816,8877,1938,4,2,1,288,Edwards,1Story,67.0,0.0
125500,1360,7200,1938,5,2,1,297,IDOTRR,1.5Fin,60.0,0.0
125000,1365,2368,1970,5,3,1,440,BrDale,2Story,24.0,312.0
167900,1334,9650,1977,6,2,2,630,NWAmes,1Story,80.0,360.0
135000,1656,9246,1973,5,4,2,506,NWAmes,1Story,87.0,564.0
52500,693,4118,1941,4,2,1,0,OldTown,1Story,153.0,0.0
200000,1861,13450,2002,7,3,2,492,CollgCr,2Story,95.0,0.0
128500,864,9560,1972,5,3,1,288,CollgCr,1Story,120.0,0.0
123000,872,8294,1971,4,3,1,480,NAmes,1Story,70.0,0.0
155000,1114,13695,2003,6,3,1,576,SawyerW,1Story,66.0,0.0
228500,2169,9375,2002,8,3,2,647,CollgCr,2Story,,149.0
177000,1913,7558,1928,6,3,1,342,Crawfor,1.5Fin,57.0,0.0
155835,1456,11103,2006,7,3,2,440,CollgCr,2Story,85.0,0.0
108500,960,6000,1920,4,2,1,308,OldTown,1Story,50.0,0.0
262500,2156,20781,1968,7,3,2,508,NWAmes,1Story,,0.0
283463,1776,15306,2006,8,3,2,712,Timber,1Story,93.0,100.0
215000,1494,16196,1998,7,3,2,514,SawyerW,1Story,,0.0
122000,2358,5250,1872,8,4,2,0,OldTown,2Story,50.0,0.0
200000,2634,11643,1969,5,6,2,968,NAmes,2Story,91.0,368.0
171000,1716,9247,1962,6,4,1,490,NAmes,2Story,70.0,318.0
134900,1176,6000,1937,6,2,1,624,BrkSide,1.5Fin,50.0,0.0
410000,3238,14720,1995,8,4,2,666,NoRidge,1.5Fin,56.0,579.0
235000,1865,10316,2000,7,3,2,839,CollgCr,2Story,,0.0
170000,1920,10192,1968,7,4,3,487,NWAmes,SLvl,102.0,143.0
110000,892,9477,1966,5,3,1,264,NAmes,1Story,,65.0
149900,1078,12537,1971,5,3,1,500,NAmes,1Story,,0.0
177500,1573,2117,2000,6,3,2,440,Somerst,2Story,,216.0
315000,1980,16737,2004,9,3,2,770,NridgHt,1Story,129.0,66.0
189000,2601,9842,1921,5,4,3,621,SWISU,2Story,51.0,0.0
260000,1530,16158,2005,7,3,2,430,StoneBr,1Story,124.0,16.0
104900,1738,12513,1920,4,4,2,368,NAmes,1.5Fin,,0.0
156932,1412,8499,2006,6,3,2,432,Gilbert,2Story,73.0,0.0
144152,1200,3180,2005,7,2,2,480,Somerst,2Story,30.0,0.0
216000,1674,7500,2000,7,3,2,663,Somerst,2Story,,0.0
193000,1790,9179,1999,7,3,2,588,CollgCr,2Story,68.0,158.0
127000,1475,2665,1977,5,4,2,336,MeadowV,2Story,41.0,0.0
144000,848,4435,2003,6,1,1,420,CollgCr,1Story,,170.0
232000,1668,10635,2003,8,3,2,502,CollgCr,1Story,48.0,171.0
105000,1374,5400,1920,4,2,1,338,OldTown,1.5Fin,90.0,0.0
165500,1661,9600,1955,6,3,1,377,NAmes,SLvl,80.0,0.0
274300,2097,9750,1998,7,3,2,583,CollgCr,2Story,75.0,0.0
466500,2633,11400,2001,10,2,2,804,NoRidge,1Story,,705.0
250000,1958,10625,2005,7,3,2,936,Somerst,2Story,85.0,0.0
239000,1571,10991,2007,8,3,2,722,Timber,1Story,89.0,80.0
91000,790,6292,1930,6,2,1,160,SWISU,1Story,52.0,0.0
117000,1604,10998,1941,5,3,2,660,Edwards,1.5Fin,60.0,0.0
83000,987,1953,1973,6,2,1,264,BrDale,2Story,21.0,408.0
167500,1394,9735,2006,5,3,2,400,Timber,SLvl,73.0,0.0
58500,864,8212,1914,3,2,1,200,Edwards,1Story,45.0,0.0
237500,2117,12925,1970,6,4,2,550,NAmes,1Story,,0.0
157000,1762,7200,1920,7,4,1,576,OldTown,2Story,60.0,0.0
112000,1416,25339,1918,5,3,2,576,Sawyer,1Story,,0.0
105000,1258,9060,1939,6,2,1,280,Edwards,1.5Fin,60.0,0.0
125500,1154,5436,1922,4,3,1,240,IDOTRR,1.5Fin,40.0,0.0
250000,2784,16692,1978,7,5,3,564,NWAmes,2Story,80.0,184.0
136000,2526,8520,1916,6,5,2,216,OldTown,1.5Fin,60.0,0.0
377500,1746,14892,2006,9,3,2,758,Gilbert,1Story,42.0,160.0
131000,1218,6000,1941,6,3,1,440,BrkSide,1.5Fin,60.0,0.0
235000,1525,9100,2000,7,3,2,541,CollgCr,1Story,70.0,244.0
124000,1584,8944,1967,5,4,2,792,NAmes,1Story,65.0,0.0
123000,900,7838,1967,5,3,1,288,NAmes,SFoyer,68.0,0.0
163000,1912,10800,1905,6,3,2,672,OldTown,1.5Fin,60.0,0.0
246578,1500,4045,2006,7,2,2,648,Blmngtn,1Story,53.0,45.0
281213,2482,12665,2005,8,4,2,642,Timber,2Story,88.0,245.0
160000,1687,57200,1948,5,3,1,572,Timber,1Story,,0.0
137500,1513,6120,1920,5,4,1,180,BrkSide,2Story,51.0,0.0
138000,1904,7200,1950,5,3,1,240,NAmes,1.5Fin,60.0,0.0
137450,1608,6171,1925,6,3,2,216,SWISU,1.5Fin,51.0,0.0
120000,1158,6000,1929,6,3,1,208,BrkSide,1.5Fin,50.0,0.0
193000,1593,7415,2004,6,3,2,398,Gilbert,2Story,62.0,0.0
193879,1294,6762,2006,7,2,2,662,CollgCr,1Story,64.0,0.0
282922,1464,15256,2007,8,3,2,754,Somerst,1Story,49.0,84.0
105000,1214,10410,1915,3,3,1,936,OldTown,1.5Fin,60.0,0.0
275000,1646,3842,2004,8,2,2,482,Crawfor,1Story,44.0,174.0
133000,768,8445,1972,5,2,1,396,CollgCr,SFoyer,70.0,0.0
112000,833,8780,1985,5,3,1,0,Mitchel,1Story,,0.0
125500,1363,7740,1910,4,3,1,528,OldTown,2Story,60.0,0.0
215000,2093,20544,1986,7,3,2,542,NWAmes,2Story,46.0,123.0
230000,1840,12420,2001,7,3,2,622,CollgCr,2Story,79.0,0.0
140000,1668,9600,1950,6,3,1,271,NAmes,1.5Fin,80.0,0.0
90000,1040,7200,1949,4,2,2,420,NAmes,1Story,60.0,0.0
257000,1844,10994,2005,8,2,2,620,SawyerW,1Story,88.0,366.0
207000,1848,13053,1923,6,4,1,370,BrkSide,1.5Fin,64.0,0.0
175900,1569,3635,2007,7,1,2,660,Blmngtn,1Story,51.0,130.0
122500,2290,11340,1885,4,4,2,560,OldTown,2Story,60.0,0.0
340000,2450,16545,1998,8,3,2,1069,NoRidge,2Story,,731.0
124000,1144,9204,1963,5,3,1,336,NAmes,1Story,71.0,0.0
223000,1844,16381,1969,6,3,2,540,Crawfor,1Story,,312.0
179900,1416,11700,1968,6,3,2,776,NWAmes,2Story,90.0,420.0
127500,1069,4043,1977,6,2,2,440,NPkVill,1Story,53.0,0.0
136500,848,4435,2003,6,1,1,420,CollgCr,1Story,37.0,170.0
274970,2201,19690,1966,6,4,2,432,Edwards,SLvl,,0.0
144000,1344,9503,1958,5,2,1,484,NAmes,1Story,,0.0
142000,1252,10721,1959,6,3,1,528,NAmes,1Story,80.0,243.0
271000,2127,10944,1994,7,3,2,525,NoRidge,2Story,81.0,448.0
140000,1558,10930,1945,5,3,1,288,NAmes,1.5Fin,60.0,0.0
119000,804,7200,1940,5,2,1,240,OldTown,1Story,60.0,294.0
182900,1440,12546,1981,6,3,2,467,NWAmes,1Story,,310.0
192140,1838,21930,2005,5,4,2,372,Gilbert,2Story,60.0,0.0
143750,958,4928,1976,6,2,2,440,NPkVill,1Story,,0.0
64500,968,10800,1927,4,4,2,216,OldTown,1Story,60.0,0.0
186500,1792,10261,2000,6,3,2,451,Gilbert,2Story,93.0,318.0
160000,1126,17400,1977,5,3,2,484,Mitchel,1Story,80.0,0.0
174000,1537,8400,1962,6,3,1,462,NAmes,1Story,80.0,237.0
120500,864,9000,1971,4,3,1,528,NAmes,1Story,60.0,0.0
394617,1932,12444,2008,8,2,2,774,NridgHt,1Story,96.0,426.0
149700,1236,7407,1957,6,2,1,923,OldTown,1Story,90.0,0.0
197000,1725,11584,1979,7,3,2,550,NWAmes,SLvl,80.0,96.0
191000,2555,11526,1922,6,3,2,672,Crawfor,2.5Fin,79.0,0.0
149300,848,4426,2004,6,1,1,420,CollgCr,1Story,,147.0
310000,2007,11003,2008,10,3,2,812,Somerst,2Story,85.0,160.0
121000,952,8854,1916,6,2,1,192,BrkSide,1.5Unf,,0.0
179600,1422,8500,2004,7,3,2,626,CollgCr,1Story,63.0,106.0
129000,913,8400,1966,6,3,1,240,Sawyer,SFoyer,70.0,0.0
157900,1188,26142,1962,5,3,1,312,Mitchel,1Story,,189.0
240000,2090,10000,1995,8,3,2,556,CollgCr,2Story,80.0,438.0
112000,1346,11767,1910,4,2,1,384,Edwards,2Story,70.0,0.0
92000,630,1533,1970,5,1,1,0,MeadowV,SFoyer,21.0,0.0
136000,1792,9000,1974,5,4,2,0,NAmes,2Story,60.0,0.0
287090,1578,9262,2008,8,3,2,840,Somerst,1Story,78.0,194.0
145000,1072,3675,2005,5,2,1,525,Edwards,SLvl,35.0,80.0
84500,1140,17217,2006,5,3,1,0,Mitchel,1Story,90.0,0.0
185000,1221,7500,2004,7,2,2,400,Somerst,1Story,62.0,0.0
175000,1647,7917,1999,6,3,2,460,Gilbert,2Story,62.0,0.0
210000,2073,13175,1978,6,3,2,500,NWAmes,1Story,85.0,119.0
266500,2340,9042,1941,7,4,2,252,Crawfor,2Story,66.0,0.0
142125,1078,9717,1950,5,2,1,240,NAmes,1Story,68.0,0.0
147500,1256,9937,1965,5,3,1,276,Edwards,1Story,75.0,0.0
